Y,0.33,0,過失傷害,Y,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,Y,,
Y,0.05,0,過失傷害,N,Y,,
Y,0.11,0,過失傷害,N,N,843.0,
Y,0.5,0,過失傷害,N,N,1048.0,
Y,0.08,0,過失傷害,N,N,1061.0,
Y,0.05,0,過失傷害,N,N,1062.0,
Y,0.15,0,過失傷害,N,N,1063.0,
Y,0.15,0,過失傷害,N,N,1064.0,
Y,0.08,0,過失傷害,N,N,1065.0,
Y,0.17,0,過失傷害,N,N,1110.0,
Y,0.08,0,過失傷害,N,N,1112.0,
Y,0.11,0,過失傷害,N,N,1113.0,
Y,0.25,0,過失傷害,N,N,1155.0,
Y,0.11,0,過失傷害,N,N,1156.0,
Y,0.11,0,過失傷害,N,N,1215.0,
Y,0.25,0,過失傷害,N,N,1236.0,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
N,0.0,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,Y,N,,
Y,0.5,0,過失傷害,Y,N,,
Y,0.08,0,過失傷害,Y,N,,
Y,0.08,0,過失傷害,Y,N,,
Y,0.15,0,過失傷害,N,N,303.0,
Y,0.08,0,過失傷害,N,N,394.0,
Y,0.25,0,過失傷害,N,N,396.0,
Y,0.25,0,過失傷害,Y,Y,397.0,
Y,0.42,0,過失傷害,N,N,398.0,
Y,0.25,0,過失傷害,N,N,399.0,
Y,0.17,0,過失傷害,N,N,403.0,
Y,0.15,0,過失傷害,N,N,404.0,
Y,0.25,0,過失傷害,N,N,412.0,
Y,0.42,0,過失傷害,N,N,421.0,
Y,0.11,0,過失傷害,N,N,422.0,
Y,0.11,0,過失傷害,N,N,427.0,
Y,0.05,0,過失傷害,N,N,428.0,
Y,0.12,0,過失傷害,N,N,429.0,
Y,0.17,0,過失傷害,N,N,431.0,
Y,0.14,0,過失傷害,N,N,432.0,
Y,0.11,0,過失傷害,N,N,434.0,
Y,0.25,0,過失傷害,N,N,445.0,
Y,0.0,3000,過失傷害,N,N,559.0,
Y,0.33,0,過失傷害,N,N,563.0,
Y,0.14,0,過失傷害,N,N,572.0,
Y,0.11,0,過失傷害,N,N,666.0,
Y,0.08,0,過失傷害,N,N,268.0,
Y,0.08,0,過失傷害,N,N,290.0,
Y,0.03,0,過失傷害,N,N,372.0,
Y,0.08,0,過失傷害,N,N,787.0,
Y,0.14,0,過失傷害,N,N,789.0,
Y,0.08,0,過失傷害,N,N,806.0,
Y,0.17,0,過失傷害,N,N,846.0,
Y,0.17,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.5,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.58,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.04,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.12,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.0,13000,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.5,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.03,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.03,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.0,10000,過失傷害,N,N,,
Y,0.03,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.83,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.67,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.0,15000,過失傷害,N,N,,
Y,0.1,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.1,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.16,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.12,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.5,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.5,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.16,0,過失傷害,N,N,,
Y,0.03,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.12,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.5,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.03,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.04,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.58,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.07,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.16,0,過失傷害,N,N,,
Y,0.16,0,過失傷害,N,N,,
Y,0.12,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.11,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.16,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.16,0,過失傷害,N,N,,
Y,0.5,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.1,0,過失傷害,N,N,,
Y,0.0,10000,過失傷害,N,N,,
Y,0.15,0,過失傷害,N,N,,
Y,0.1,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.12,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.42,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.05,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.33,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.08,0,過失傷害,N,N,,
Y,0.17,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
Y,0.14,0,過失傷害,N,N,,
Y,0.25,0,過失傷害,N,N,,
